id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,n_estimators,criterion,max_depth,min_samples_leaf,max_features,bootstrap,n_jobs,random_state,class_weight
30,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.675,0.64,0.6384920634920634,500,gini,,1,42,True,-1,707878,
31,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.627411442169096, 0.821679466921813)",0.6821428571428572,0.5900000000000001,0.613917748917749,500,gini,,2,42,True,-1,707878,
32,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6816666666666666,0.5650000000000001,0.6018253968253968,500,gini,,5,42,True,-1,707878,
33,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,42,True,-1,707878,
34,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6616114301895597, 0.8056612970831676)",0.6988095238095238,0.615,0.6326479076479077,500,gini,,15,42,True,-1,707878,
35,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6208574746021962, 0.7918697981250764)",0.6583333333333334,0.5700000000000001,0.5813492063492063,500,gini,,20,42,True,-1,707878,
36,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.615,0.6278860028860029,500,gini,,1,46,True,-1,707878,
37,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6622016784386417, 0.8232528670159036)",0.7054761904761905,0.615,0.6421717171717172,500,gini,,2,46,True,-1,707878,
38,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,500,gini,,5,46,True,-1,707878,
39,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,46,True,-1,707878,
40,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,46,True,-1,707878,
41,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6208574746021962, 0.7918697981250764)",0.6583333333333334,0.5700000000000001,0.5813492063492063,500,gini,,20,46,True,-1,707878,
42,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,500,gini,,1,50,True,-1,707878,
43,euclidian_px_all,randomforestclassifier,None,0.7527272727272727,"(0.6720413819414555, 0.8334131635130899)",0.7138095238095238,0.64,0.66002886002886,500,gini,,2,50,True,-1,707878,
44,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6816666666666666,0.5900000000000001,0.6123015873015872,500,gini,,5,50,True,-1,707878,
45,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.6554761904761905,0.54,0.5683621933621933,500,gini,,10,50,True,-1,707878,
46,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,50,True,-1,707878,
47,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,50,True,-1,707878,
48,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6088786844574725, 0.8202122246334365)",0.6666666666666666,0.64,0.6352380952380953,500,gini,,1,54,True,-1,707878,
49,euclidian_px_all,randomforestclassifier,None,0.7527272727272727,"(0.666414418298344, 0.8390401271562014)",0.7054761904761906,0.665,0.6707431457431458,500,gini,,2,54,True,-1,707878,
50,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.6554761904761905,0.5650000000000001,0.5874098124098125,500,gini,,5,54,True,-1,707878,
51,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.6554761904761905,0.54,0.5683621933621933,500,gini,,10,54,True,-1,707878,
52,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,15,54,True,-1,707878,
53,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,54,True,-1,707878,
54,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6833333333333333,0.64,0.6452380952380953,500,gini,,1,58,True,-1,707878,
55,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6622016784386417, 0.8232528670159036)",0.7054761904761905,0.615,0.6421717171717172,500,gini,,2,58,True,-1,707878,
56,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,58,True,-1,707878,
57,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,58,True,-1,707878,
58,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,15,58,True,-1,707878,
59,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6155286234724491, 0.7971986492548235)",0.6683333333333333,0.5900000000000001,0.5983333333333333,500,gini,,20,58,True,-1,707878,
60,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,500,gini,,1,62,True,-1,707878,
61,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6565642458346096, 0.8288902996199358)",0.6971428571428573,0.64,0.6528860028860028,500,gini,,2,62,True,-1,707878,
62,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,500,gini,,5,62,True,-1,707878,
63,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.6554761904761905,0.54,0.5683621933621933,500,gini,,10,62,True,-1,707878,
64,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,62,True,-1,707878,
65,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,62,True,-1,707878,
66,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6833333333333333,0.64,0.6452380952380953,500,gini,,1,66,True,-1,707878,
67,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6645383542581036, 0.8227343730146237)",0.7054761904761906,0.64,0.6516955266955267,500,gini,,2,66,True,-1,707878,
68,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,66,True,-1,707878,
69,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6398425242210048, 0.8074302030517224)",0.6804761904761906,0.5900000000000001,0.61002886002886,500,gini,,10,66,True,-1,707878,
70,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,15,66,True,-1,707878,
71,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6155286234724491, 0.7971986492548235)",0.6683333333333333,0.5900000000000001,0.5983333333333333,500,gini,,20,66,True,-1,707878,
72,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,500,gini,,1,70,True,-1,707878,
73,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,500,gini,,2,70,True,-1,707878,
74,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.665,0.5900000000000001,0.6051587301587301,500,gini,,5,70,True,-1,707878,
75,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,70,True,-1,707878,
76,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,15,70,True,-1,707878,
77,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,70,True,-1,707878,
78,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,500,gini,,1,74,True,-1,707878,
79,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,500,gini,,2,74,True,-1,707878,
80,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,74,True,-1,707878,
81,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,74,True,-1,707878,
82,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,74,True,-1,707878,
83,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,74,True,-1,707878,
84,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6565642458346096, 0.8288902996199358)",0.7,0.665,0.6634920634920635,500,gini,,1,78,True,-1,707878,
85,euclidian_px_all,randomforestclassifier,None,0.7527272727272727,"(0.6720413819414555, 0.8334131635130899)",0.7138095238095238,0.64,0.66002886002886,500,gini,,2,78,True,-1,707878,
86,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,500,gini,,5,78,True,-1,707878,
87,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,78,True,-1,707878,
88,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,78,True,-1,707878,
89,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6155286234724491, 0.7971986492548235)",0.6683333333333333,0.5900000000000001,0.5983333333333333,500,gini,,20,78,True,-1,707878,
90,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6398425242210048, 0.8074302030517224)",0.665,0.64,0.6361111111111112,500,gini,,1,82,True,-1,707878,
91,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6622016784386417, 0.8232528670159036)",0.7054761904761905,0.615,0.6421717171717172,500,gini,,2,82,True,-1,707878,
92,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,82,True,-1,707878,
93,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,82,True,-1,707878,
94,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,82,True,-1,707878,
95,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6155286234724491, 0.7971986492548235)",0.6683333333333333,0.5900000000000001,0.5983333333333333,500,gini,,20,82,True,-1,707878,
96,euclidian_px_all,randomforestclassifier,None,0.7236363636363635,"(0.6198086650437369, 0.8274640622289902)",0.6738095238095239,0.64,0.6412987012987014,500,gini,,1,86,True,-1,707878,
97,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6622016784386417, 0.8232528670159036)",0.7054761904761905,0.615,0.6421717171717172,500,gini,,2,86,True,-1,707878,
98,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,500,gini,,5,86,True,-1,707878,
99,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,86,True,-1,707878,
100,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,86,True,-1,707878,
101,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6155286234724491, 0.7971986492548235)",0.6683333333333333,0.5900000000000001,0.5983333333333333,500,gini,,20,86,True,-1,707878,
102,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6284833674817999, 0.8006075416091091)",0.6483333333333333,0.64,0.628968253968254,500,gini,,1,90,True,-1,707878,
103,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.615,0.6278860028860029,500,gini,,2,90,True,-1,707878,
104,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.665,0.5900000000000001,0.6051587301587301,500,gini,,5,90,True,-1,707878,
105,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,90,True,-1,707878,
106,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,90,True,-1,707878,
107,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,90,True,-1,707878,
108,euclidian_px_all,randomforestclassifier,None,0.7254545454545455,"(0.6454117667268784, 0.8054973241822125)",0.665,0.64,0.6361111111111112,500,gini,,1,94,True,-1,707878,
109,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.6566666666666667,0.615,0.6182539682539683,500,gini,,2,94,True,-1,707878,
110,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,94,True,-1,707878,
111,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,94,True,-1,707878,
112,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,94,True,-1,707878,
113,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,94,True,-1,707878,
114,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.65,0.64,0.6277777777777779,500,gini,,1,98,True,-1,707878,
115,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6888095238095239,0.615,0.63502886002886,500,gini,,2,98,True,-1,707878,
116,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,98,True,-1,707878,
117,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,98,True,-1,707878,
118,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,98,True,-1,707878,
119,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6155286234724491, 0.7971986492548235)",0.6683333333333333,0.5900000000000001,0.5983333333333333,500,gini,,20,98,True,-1,707878,
120,euclidian_px_all,randomforestclassifier,None,0.7527272727272727,"(0.6720413819414555, 0.8334131635130899)",0.7083333333333333,0.665,0.6702380952380953,500,gini,,1,102,True,-1,707878,
121,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6888095238095239,0.5900000000000001,0.6159812409812411,500,gini,,2,102,True,-1,707878,
122,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,102,True,-1,707878,
123,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,500,gini,,10,102,True,-1,707878,
124,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,102,True,-1,707878,
125,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,102,True,-1,707878,
126,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6833333333333333,0.64,0.6452380952380953,500,gini,,1,106,True,-1,707878,
127,euclidian_px_all,randomforestclassifier,None,0.7427272727272728,"(0.6682646950941517, 0.8171898503603939)",0.6988095238095238,0.615,0.6405844155844156,500,gini,,2,106,True,-1,707878,
128,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,500,gini,,5,106,True,-1,707878,
129,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,500,gini,,10,106,True,-1,707878,
130,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,106,True,-1,707878,
131,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,106,True,-1,707878,
132,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6284833674817999, 0.8006075416091091)",0.6483333333333333,0.64,0.628968253968254,500,gini,,1,110,True,-1,707878,
133,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.665,0.615,0.6218253968253968,500,gini,,2,110,True,-1,707878,
134,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,500,gini,,5,110,True,-1,707878,
135,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,110,True,-1,707878,
136,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,110,True,-1,707878,
137,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,110,True,-1,707878,
138,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6291748180479589, 0.781734272861132)",0.6483333333333333,0.615,0.609920634920635,500,gini,,1,114,True,-1,707878,
139,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6393396399454297, 0.7733876327818429)",0.65,0.615,0.6087301587301587,500,gini,,2,114,True,-1,707878,
140,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6622016784386417, 0.8232528670159036)",0.7054761904761905,0.615,0.6421717171717172,500,gini,,5,114,True,-1,707878,
141,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,114,True,-1,707878,
142,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,114,True,-1,707878,
143,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,114,True,-1,707878,
144,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6566666666666666,0.615,0.6182539682539684,500,gini,,1,118,True,-1,707878,
145,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6622016784386417, 0.8232528670159036)",0.7054761904761905,0.615,0.6421717171717172,500,gini,,2,118,True,-1,707878,
146,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,500,gini,,5,118,True,-1,707878,
147,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,118,True,-1,707878,
148,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,15,118,True,-1,707878,
149,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6155286234724491, 0.7971986492548235)",0.6683333333333333,0.5900000000000001,0.5983333333333333,500,gini,,20,118,True,-1,707878,
150,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.64,0.6457431457431457,500,gini,,1,122,True,-1,707878,
151,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6888095238095239,0.615,0.63502886002886,500,gini,,2,122,True,-1,707878,
152,euclidian_px_all,randomforestclassifier,None,0.7418181818181818,"(0.6532273251364491, 0.8304090384999145)",0.6971428571428572,0.615,0.6362193362193362,500,gini,,5,122,True,-1,707878,
153,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,122,True,-1,707878,
154,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6553593752822814, 0.8119133519904459)",0.7000000000000001,0.64,0.6444444444444445,500,gini,,15,122,True,-1,707878,
155,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,122,True,-1,707878,
156,euclidian_px_all,randomforestclassifier,None,0.7418181818181818,"(0.6586999285892147, 0.824936435047149)",0.7,0.64,0.6523809523809524,500,gini,,1,126,True,-1,707878,
157,euclidian_px_all,randomforestclassifier,None,0.7418181818181818,"(0.6645592137169567, 0.8190771499194069)",0.6988095238095238,0.615,0.6405844155844156,500,gini,,2,126,True,-1,707878,
158,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,126,True,-1,707878,
159,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,126,True,-1,707878,
160,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.675,0.5900000000000001,0.6027777777777777,500,gini,,15,126,True,-1,707878,
161,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,126,True,-1,707878,
162,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6456510338864783, 0.801621693386249)",0.6833333333333333,0.615,0.6261904761904762,500,gini,,1,130,True,-1,707878,
163,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6284833674817999, 0.8006075416091091)",0.6733333333333333,0.615,0.6206349206349207,500,gini,,2,130,True,-1,707878,
164,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,5,130,True,-1,707878,
165,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,130,True,-1,707878,
166,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,500,gini,,15,130,True,-1,707878,
167,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,20,130,True,-1,707878,
168,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,500,gini,,1,134,True,-1,707878,
169,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6888095238095239,0.615,0.63502886002886,500,gini,,2,134,True,-1,707878,
170,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6622016784386417, 0.8232528670159036)",0.7054761904761905,0.615,0.6421717171717172,500,gini,,5,134,True,-1,707878,
171,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,500,gini,,10,134,True,-1,707878,
172,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,500,gini,,15,134,True,-1,707878,
173,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6155286234724491, 0.7971986492548235)",0.6683333333333333,0.5900000000000001,0.5983333333333333,500,gini,,20,134,True,-1,707878,
174,euclidian_px_all,randomforestclassifier,None,0.6963636363636363,"(0.6188011909054473, 0.7739260818218253)",0.6316666666666666,0.5900000000000001,0.5932539682539684,500,gini,,1,138,True,-1,707878,
175,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,500,gini,,2,138,True,-1,707878,
